"longitude","latitude","seasonal_low_temp","cold_dormancy_6mo","hot_dormancy_6mo","cold_acc_temp","cold_acc_temp_dormancy"
3.5,30.5,4.71842583907502,14.8950486282153,4.71842583907502,14.0187316389694,14.7629445514018
4.5,30.5,5.18579878773806,15.462257043831,5.18579878773806,14.549699713774,15.3005908574443
5.5,30.5,5.23356124269111,15.5969889163971,5.23356124269111,14.6515282889428,15.4107381411329
6.5,30.5,5.21206770869238,15.7328090407886,5.21206770869238,14.7554696420234,15.5407891782865
7.5,30.5,4.88878965228796,15.5547801524667,4.88878965228796,14.5385638008016,15.3611011038568
8.5,30.5,4.73133886956743,15.4548493563031,4.73133886956743,14.3908347643476,15.2608978855249
9.5,30.5,4.37111376829978,14.9600827205394,4.37111376829978,14.311078782155,14.7688030392954
10.5,30.5,3.64585521077471,13.7561519617082,3.64585521077471,13.1226595372067,13.5718132712779
11.5,30.5,3.04472436362079,12.941056499098,3.04472436362079,12.0458393985248,13.3092650565152
12.5,30.5,3.34155236785965,13.169217000303,3.34155236785965,11.6037556359957,13.5029935037769
13.5,30.5,4.49646424963804,14.3082905385909,4.49646424963804,12.4670278878607,14.615330999747
14.5,30.5,5.7626864558751,15.579366148052,5.7626864558751,13.4479221262745,15.8660864849446
15.5,30.5,6.39050070228321,16.2192040066368,6.39050070228321,13.8437736844655,16.5042219001068
16.5,30.5,6.30934345647693,16.2045953775623,6.30934345647693,14.0766516604862,16.5053901449777
17.5,30.5,6.29755247692977,16.1962313241059,6.29755247692977,14.0235250612784,16.5113888355138
18.5,30.5,6.38290852861745,15.6789521710681,6.38290852861745,12.6724991860716,15.9736884926213
19.5,30.5,6.39439428821206,15.4694572372628,6.39439428821206,12.3181191628526,15.7653946296287
20.5,30.5,6.36784024438156,16.1328383009216,6.36784024438156,13.8397677849619,16.4805185091249
21.5,30.5,6.2806193407625,15.9406607612967,6.2806193407625,13.7218977326685,16.2936078243856
22.5,30.5,6.30789504817554,15.8125249725101,6.30789504817554,13.6334264359799,16.1679421900239
23.5,30.5,6.45545903433646,15.7818019243756,6.45545903433646,13.6371065011334,16.1157736337058
24.5,30.5,6.58548030049257,15.7057496795564,6.58548030049257,13.5330260633649,16.0160847617912
25.5,30.5,6.67728431911341,15.5700113939387,6.67728431911341,13.2801733931081,15.8495400380842
26.5,30.5,6.80718688052148,15.4815690183081,6.80718688052148,13.0785736275908,15.732789507771
27.5,30.5,7.03113461860589,15.5575522239985,7.03113461860589,13.0753297599227,15.7855421889374
