"longitude","latitude","seasonal_high_temp","hot_dormancy_6mo","cold_dormancy_6mo","hot_acc_temp","hot_acc_temp_dormancy"
-173.5,-85.5,-19.7285214535803,-39.8151462172823,-19.7285214535803,-34.1916982946433,-39.6263958618045
-173.5,-84.5,-5.30009325501465,-24.5968078424888,-5.30009325501465,-19.1299324338856,-24.4072886243961
-173.5,-83.5,-2.47697470376179,-23.9199891039303,-2.47697470376179,-17.7442616646271,-23.6780358839314
-173.5,-82.5,-3.89460947967711,-26.5274391244033,-3.89460947967711,-19.8958553234506,-26.2190317005584
-173.5,-81.5,-4.78935784300168,-27.1004399691309,-4.78935784300168,-20.5064400731054,-26.7057512751248
-173.5,-80.5,-5.09371196638261,-26.8347866012582,-5.09371196638261,-20.3603896391704,-26.7701309782719
-173.5,-79.5,-4.71712696532763,-25.2339286880834,-4.71712696532763,-19.0999912479504,-25.2093425201518
-173.5,-78.5,-3.56424761570635,-24.7206891736548,-3.56424761570635,-18.6495288393401,-24.6892122045143
-173.5,64.5,13.6073076794722,-1.61940041051379,13.6073076794722,12.4670803408684,-2.01682693016316
-173.5,65.5,16.3937170070064,-1.05537131808565,16.3937170070064,15.6191575921162,-1.60572506418685
-173.5,66.5,13.8701505148783,-4.6013453020049,13.8701505148783,13.0945112767626,-5.21520466549721
-173.5,67.5,8.88995129068249,-3.66273634518896,8.88995129068249,8.39033553956336,-3.45936906292502
-172.5,-89.5,-22.8468221502645,-51.068073280475,-22.8468221502645,-43.1460583741964,-50.75130447047
-172.5,-88.5,-25.0072858080268,-50.7182419762015,-25.0072858080268,-43.5173676293099,-50.4430868003285
-172.5,-87.5,-23.4148007859077,-46.8479750293174,-23.4148007859077,-40.3051881240149,-46.612130803708
-172.5,-86.5,-20.7675450727344,-42.3099341550044,-20.7675450727344,-36.3139268791451,-42.1062443340463
-172.5,-85.5,-21.3860305480216,-41.5715733949627,-21.3860305480216,-35.9292924843482,-41.3839953906435
-172.5,-84.5,-4.27315059064754,-23.702457265343,-4.27315059064754,-18.2078592977471,-23.5137813647311
-172.5,-83.5,-2.7659145084875,-23.6082404957286,-2.7659145084875,-17.6011750725561,-23.3779304968459
-172.5,-82.5,-4.22923382412465,-26.0942940308579,-4.22923382412465,-19.6787695905107,-25.8026151742387
-172.5,-81.5,-5.02548628240114,-26.6928639836277,-5.02548628240114,-20.2813112586779,-26.3184255755573
-172.5,-80.5,-5.26146495466431,-26.4625780989017,-5.26146495466431,-20.123383400569,-26.3943150806906
-172.5,-79.5,-4.78230243474245,-24.790861608088,-4.78230243474245,-18.7781214572253,-24.7653495020898
-172.5,-78.5,-3.66699178218842,-24.4423888309593,-3.66699178218842,-18.4625944084624,-24.4127459020055
-172.5,-13.5,30.6961178982896,29.8902026638171,30.6961178982896,30.2218534562003,29.7027306184318
-172.5,60.5,11.520056047397,3.25759938726468,11.520056047397,10.4185380095229,3.42773158364497
-172.5,64.5,13.0439117859384,-0.345385108834931,13.0439117859384,12.4272702783917,-0.127938240314169
-172.5,65.5,15.648647976853,-1.29444938276096,15.648647976853,14.8090132633969,-1.82211885922755
-172.5,66.5,15.1476649439628,-3.72538658811578,15.1476649439628,13.407654071959,-4.35766562339185
-171.5,-89.5,-22.8358594506624,-51.0418283004846,-22.8358594506624,-43.1241335358582,-50.7251829782436
-171.5,-88.5,-25.0055508103044,-50.6992604726127,-25.0055508103044,-43.5043316098833,-50.4245809762306
-171.5,-87.5,-23.2462093995441,-46.6971295982599,-23.2462093995441,-40.15273311578,-46.4618515109776
-171.5,-86.5,-20.0313482754997,-41.6391044508134,-20.0313482754997,-35.6309484398756,-41.4361058120217
-171.5,-85.5,-22.4037084786399,-42.7387689962983,-22.4037084786399,-37.0646855346932,-42.552099050934
-171.5,-84.5,-3.47801232524216,-22.6414296565444,-3.47801232524216,-17.2244030126874,-22.4585250686719
-171.5,-83.5,-3.07840001015436,-23.2385840965701,-3.07840001015436,-17.4242395541019,-23.0216079972817
-171.5,-82.5,-4.45469524890539,-25.7070074175085,-4.45469524890539,-19.4735783285587,-25.4321906835439
-171.5,-81.5,-5.17235116610924,-26.344157060622,-5.17235116610924,-20.0780892793215,-25.9890867100597
-171.5,-80.5,-5.34574572231088,-26.1385115296447,-5.34574572231088,-19.9034033823995,-25.7035800736863
-171.5,-79.5,-4.8281959188836,-24.4479548372328,-4.8281959188836,-18.5248111671051,-24.4204979783909
-171.5,-78.5,-3.71169554717129,-24.2133690474555,-3.71169554717129,-18.2959863796221,-24.1843674970392
-171.5,-13.5,30.5413907397006,29.7527624434658,30.5413907397006,30.0738943082881,29.6373971685717
-171.5,63.5,11.9972775610413,0.313501115515828,11.9972775610413,11.134989748804,0.55903268774356
-171.5,65.5,13.8746639582195,-1.87834942186517,13.8746639582195,12.8884621357407,-1.67589223139055
-171.5,66.5,14.0522691237341,-3.98080508461488,14.0522691237341,13.2053935920125,-4.57556178078188
-170.5,-89.5,-22.8248489411459,-51.0195742995611,-22.8248489411459,-43.1051399731775,-50.7030135154824
-170.5,-88.5,-25.0115101386039,-50.6710555195808,-25.0115101386039,-43.4864591902034,-50.3970254675103
-170.5,-87.5,-23.0743370378301,-46.4749693567732,-23.0743370378301,-39.9466662778222,-46.2409049176495
-170.5,-86.5,-19.267275113506,-40.821813338995,-19.267275113506,-34.8323492354811,-40.620730950364
-170.5,-85.5,-19.2669096423601,-39.4618642866079,-19.2669096423601,-33.8316143640549,-39.2791831025055
-170.5,-84.5,-3.635830557506,-22.2094102442265,-3.635830557506,-16.9566478921605,-22.0369755950158
-170.5,-83.5,-3.35079649651334,-22.9007973231109,-3.35079649651334,-17.2626405850578,-22.6972779299997
-170.5,-82.5,-4.64254852296962,-25.338105288893,-4.64254852296962,-19.2742937692301,-25.0797870084643
-170.5,-81.5,-5.26404456561875,-26.0228588011648,-5.26404456561875,-19.8818275004879,-25.6864655791349
-170.5,-80.5,-5.35903674243461,-25.8469798349908,-5.35903674243461,-19.6993029623197,-25.4310709258084
-170.5,-79.5,-4.80009108577811,-24.1953202805349,-4.80009108577811,-18.3168879922872,-24.164207430277
-170.5,-78.5,-3.68531398798029,-24.0525749058064,-3.68531398798029,-18.1598781463605,-24.022426107885
-170.5,63.5,13.0238208889961,-0.00772143942969191,13.0238208889961,12.3455609621647,0.259910380075287
-170.5,65.5,12.7754527403707,-0.18551627778049,12.7754527403707,11.656442257153,-0.0296138230752798
-170.5,66.5,12.5345772855516,-3.04656887022512,12.5345772855516,11.4766287595617,-2.85874107746807
-169.5,-89.5,-22.815657866214,-50.9969891642886,-22.815657866214,-43.0863650957152,-50.6805282547638
-169.5,-88.5,-25.0157999494601,-50.6431211386408,-25.0157999494601,-43.4683253151266,-50.3697281463604
-169.5,-87.5,-22.9158535190991,-46.2701285033354,-22.9158535190991,-39.7568579028341,-46.0372315420137
-169.5,-86.5,-18.5230565497563,-40.0272170211588,-18.5230565497563,-34.0555878192311,-39.8281000400494
-169.5,-85.5,-16.9475554483688,-36.7417273069599,-16.9475554483688,-31.2238793504382,-36.5658493952027
-169.5,-84.5,-3.29039595545757,-21.4539325720498,-3.29039595545757,-16.318713304957,-21.2908347138503
-169.5,-83.5,-3.53950598005738,-22.6530874522137,-3.53950598005738,-17.1477150289423,-22.4621510914926
-169.5,-82.5,-4.74818461791036,-25.0221634916961,-4.74818461791036,-19.0933940419696,-24.7791223285287
-169.5,-81.5,-5.28465617543885,-25.7544596857233,-5.28465617543885,-19.7071735175587,-25.4356284885129
-169.5,-80.5,-5.299160133657,-25.6108659877309,-5.299160133657,-19.5185986640043,-25.2129754744636
-169.5,-79.5,-4.70226279809361,-24.0312488371506,-4.70226279809361,-18.1539160126953,-23.9947248213193
-169.5,-78.5,-3.57352511410912,-23.9869899620435,-3.57352511410912,-18.0693713182479,-23.9533608193509
-169.5,63.5,13.4297895606607,0.558030481742961,13.4297895606607,12.8342736888852,0.821711464026677
-169.5,66.5,10.8382891296808,-1.46610602970634,10.8382891296808,9.58430325983812,-1.31914490664577
-168.5,-89.5,-22.8070615781915,-50.9715205711978,-22.8070615781915,-43.0655734591279,-50.6551634289989
-168.5,-88.5,-25.0219119173785,-50.6092843743307,-25.0219119173785,-43.4462727797546,-50.3366102583174
-168.5,-87.5,-22.7651963926497,-46.071821880447,-22.7651963926497,-39.5737930607976,-45.8400830920043
-168.5,-86.5,-17.8212531772575,-39.2031190431544,-17.8212531772575,-33.2679844222605,-39.0067387709128
-168.5,-85.5,-17.2891810080613,-36.7155328000763,-17.2891810080613,-31.30168114208,-36.5463518092276
-168.5,-84.5,-2.85050710849464,-20.8992426806263,-2.85050710849464,-15.8038039696625,-20.7424913240967
-168.5,-83.5,-3.61255784879128,-22.544994248982,-3.61255784879128,-17.1061583554705,-22.3641356879047
-168.5,-82.5,-4.76261227389886,-24.8038736852152,-4.76261227389886,-18.9613864189193,-24.574241133687
-168.5,-81.5,-5.21707231087965,-25.5640354165009,-5.21707231087965,-19.5680463443895,-25.2611623452839
-168.5,-80.5,-5.14074541874274,-25.4633970019008,-5.14074541874274,-19.3791754629659,-25.0817639407303
-168.5,-79.5,-4.5134539747522,-24.0364603938003,-4.5134539747522,-18.0900599157526,-23.9912974512338
-168.5,-78.5,-3.38205268273041,-24.0342606923942,-3.38205268273041,-18.0408670547012,-23.995837610827
-168.5,53.5,13.696933462524,7.05563635070409,13.696933462524,12.5935366583876,7.07954793492598
-167.5,-89.5,-22.8003645479679,-50.948074015975,-22.8003645479679,-43.0467899722792,-50.6318464064106
-167.5,-88.5,-25.0346501804888,-50.5599735583578,-25.0346501804888,-43.4144804600049,-50.2882410690588
-167.5,-87.5,-22.718270122792,-45.764238284954,-22.718270122792,-39.3370700820126,-45.5357173453152
-167.5,-86.5,-17.3379568167918,-38.2231490196926,-17.3379568167918,-32.422171871114,-38.0332336932421
-167.5,-85.5,-18.190584679418,-37.2455666993346,-18.190584679418,-31.9359684033319,-37.0832572793854
-167.5,-84.5,-2.54497466492688,-20.4875125899911,-2.54497466492688,-15.4307807977467,-20.3370889296755
-167.5,-83.5,-3.59135730124655,-22.5520494004978,-3.59135730124655,-17.1251537580023,-22.3790461631691
-167.5,-82.5,-4.66072608346031,-24.7215432152152,-4.66072608346031,-18.8996660739086,-24.5028150946401
-167.5,-81.5,-5.04378388991491,-25.4671517704214,-5.04378388991491,-19.4706314084612,-25.1783478327229
-167.5,-80.5,-4.88251465768332,-25.4015920451709,-4.88251465768332,-19.2788609681684,-25.0342770024469
-167.5,-79.5,-4.31200131979727,-24.0823203180517,-4.31200131979727,-18.0535119688616,-24.0275464082004
-167.5,-78.5,-3.47441509045173,-23.8319673084521,-3.47441509045173,-17.9246409058813,-23.7953617195798
-167.5,53.5,14.5064368613596,7.07767596878111,14.5064368613596,13.4415685694874,7.1283675117019
-167.5,60.5,12.9340542948672,2.84202864208907,12.9340542948672,11.9394705357492,3.07998994796799
-167.5,65.5,14.6711079795845,-0.362885046803526,14.6711079795845,13.613395689098,-0.119079335805561
-166.5,-89.5,-22.7944700036375,-50.9249365423407,-22.7944700036375,-43.0284370607224,-50.6088432299638
-166.5,-88.5,-25.0993309879587,-50.4369071617723,-25.0993309879587,-43.3416420288936,-50.1673259238047
-166.5,-87.5,-22.6787180305237,-45.4455756932497,-22.6787180305237,-39.0940285910258,-45.2204571257345
-166.5,-86.5,-16.8775009356439,-37.4297008088657,-16.8775009356439,-31.7200142715985,-37.2447332855314
-166.5,-85.5,-16.2974768418287,-35.122795909111,-16.2974768418287,-29.8801504116394,-34.9661735954561
-166.5,-84.5,-2.60118906709609,-20.4991175048053,-2.60118906709609,-15.4650327098099,-20.3543925374185
-166.5,-83.5,-3.57670672000164,-22.5419425864039,-3.57670672000164,-17.1336668138189,-22.3769688721547
-166.5,-82.5,-4.47811572167668,-24.7307371919443,-4.47811572167668,-18.8848730570043,-24.5212389910394
-166.5,-81.5,-4.76580362362521,-25.486696425506,-4.76580362362521,-19.4335333061685,-25.2094737041808
-166.5,-80.5,-4.51190061125727,-25.4447458548205,-4.51190061125727,-19.2281998043077,-25.0890189532989
-166.5,-79.5,-4.31524356546856,-23.701379476185,-4.31524356546856,-17.7724442555136,-23.6446138224573
-166.5,-78.5,-3.50270007061107,-23.6288580733285,-3.50270007061107,-17.7876294739189,-23.594350773743
-166.5,53.5,14.0669921505132,6.91149038071079,14.0669921505132,12.9261833910088,6.96575091675539
-166.5,59.5,13.463199343739,3.34987397449357,13.463199343739,12.5255119239932,3.58582385241087
-166.5,60.5,14.0710836429681,2.12736546916089,14.0710836429681,13.2136266347273,2.40622860155459
-166.5,64.5,14.2380956149261,1.32566016060965,14.2380956149261,13.2470108164784,1.57656038888547
-166.5,65.5,17.8126874877938,1.65961526972907,17.8126874877938,16.1713648370094,1.18247233269212
-166.5,66.5,11.973153647674,-1.39884907954505,11.973153647674,11.3417178351833,-1.20014418775349
-166.5,68.5,12.9625664227775,-3.18712196922196,12.9625664227775,11.9338207723947,-3.78049550862717
-165.5,-89.5,-22.8131909750402,-50.8741918557457,-22.8131909750402,-42.9960617531772,-50.5587287339249
-165.5,-88.5,-25.1358775484775,-50.339362030157,-25.1358775484775,-43.2803272850968,-50.071429583417
-165.5,-87.5,-22.6246953993326,-45.2102767965623,-22.6246953993326,-38.9088000447856,-44.9876423281351
-165.5,-86.5,-16.7228340369605,-37.0658244709883,-16.7228340369605,-31.4149771771922,-36.884672147927
-165.5,-85.5,-14.0751687821976,-32.7801295204886,-14.0751687821976,-27.5755881314905,-32.6283387257385
-165.5,-84.5,-2.485009068295,-20.4588000380567,-2.485009068295,-15.416064857105,-20.3185655389314
-165.5,-83.5,-3.51438912685428,-22.5835744097696,-3.51438912685428,-17.1680721331086,-22.4255298494062
-165.5,-82.5,-4.28608523947852,-24.7391730234027,-4.28608523947852,-18.8679115896525,-24.5389139689962
-165.5,-81.5,-4.42799936419442,-25.5455185067441,-4.42799936419442,-19.4113494071733,-25.2786842484958
-165.5,-80.5,-4.46762104823831,-25.0037535339594,-4.46762104823831,-18.9121260089156,-24.668209881728
-165.5,-79.5,-4.26278089072023,-23.1462196682181,-4.26278089072023,-17.365159306728,-22.7515002770158
-165.5,-78.5,-3.47158148473217,-22.9478459631492,-3.47158148473217,-17.2569658404786,-22.9213977554568
-165.5,54.5,13.6282949166639,7.10803806356021,13.6282949166639,12.4064299674275,7.17867874637512
-165.5,60.5,14.9621731109917,2.41910531456981,14.9621731109917,14.2438963983606,2.04830972209706
-165.5,61.5,16.2296230337982,3.4419767215848,16.2296230337982,15.9217093714077,3.05093962809603
-165.5,62.5,14.5674176642006,1.77144001594612,14.5674176642006,14.2063282219088,1.42450317523575
-165.5,64.5,15.7116324149072,1.40240855933766,15.7116324149072,14.937004020267,1.00642419182612
-165.5,65.5,19.2494625987751,2.59643051922321,19.2494625987751,17.6972072046134,2.09598774545344
-165.5,66.5,13.6349501741784,-1.95570313975747,13.6349501741784,13.1686195853742,-2.38280219154299
-165.5,68.5,15.3967113461212,-1.54734804928303,15.3967113461212,14.5178487835641,-2.19053234415062
-164.5,-89.5,-22.8221283772162,-50.8385072233421,-22.8221283772162,-42.9722687825162,-50.523435815743
-164.5,-88.5,-25.1458631014185,-50.267516988303,-25.1458631014185,-43.2310658400233,-50.0007354339452
-164.5,-87.5,-22.6192878960854,-45.0954363964498,-22.6192878960854,-38.8252357924075,-44.8746025351541
-164.5,-86.5,-16.105575066051,-36.3292605261718,-16.105575066051,-30.7136534387656,-36.1511263808701
-164.5,-85.5,-12.0146089041872,-30.6434248778437,-12.0146089041872,-25.4652728338396,-30.4959806028729
-164.5,-84.5,-2.47123077586293,-20.5401446792164,-2.47123077586293,-15.4840037957227,-20.4042034402091
-164.5,-83.5,-3.43032412025191,-22.6403466720134,-3.43032412025191,-17.2080792858076,-22.4887517994835
-164.5,-82.5,-4.08274179895719,-24.7497730024159,-4.08274179895719,-18.8504583726042,-24.5586386891273
-164.5,-81.5,-4.18542696031786,-25.4351964374206,-4.18542696031786,-19.2928073188922,-25.1817979878563
-164.5,-80.5,-4.43453107578236,-24.498878547975,-4.43453107578236,-18.554962524254,-24.1840135121951
